# China (CHI_);x;X;X;X;X;X
CHI_2562;Формоза;X;X;X;X;X;X
CHI_1496;Гонконг;X;X;X;X;X;X
CHI_1498;Макао;X;X;X;X;X;X
CHI_1538;Шанхай (Г);X;X;X;X;X;X
CHI_1566;Циндао;X;X;X;X;X;X
CHI_1481;Порт-Артур;X;X;X;X;X;X
CHI_1613;Хэбэй;X;X;X;X;X;X
CHI_1532;Внутренняя Монголия;X;X;X;X;X;X
CHI_1578;Сычуань (Г);X;X;X;X;X;X
CHI_1581;Чунцин;X;X;X;X;X;X
CHI_1494;Чаочжоу;X;X;X;X;X;X
CHI_1550;Цзянси;X;X;X;X;X;X
CHI_1482;Фуцзянь (Г);X;X;X;X;X;X
CHI_1608;Чжэцзян (Г);X;X;X;X;X;X
CHI_1473;Южный Аньхой;X;X;X;X;X;X
CHI_1522;Восточный Хубэй (Г);X;X;X;X;X;X
CHI_1523;Западный Хубэй;X;X;X;X;X;X
CHI_1513;Хэнань;X;X;X;X;X;X
CHI_1472;Северный Аньхой;X;X;X;X;X;X
CHI_2221;Нанкин (Г);X;X;X;X;X;X
CHI_1539;Сучжоу;X;X;X;X;X;X
CHI_1563;Шаньдун;X;X;X;X;X;X
CHI_1614;Южный Чжили;X;X;X;X;X;X
CHI_1612;Северный Чжили (Г);X;X;X;X;X;X
CHI_1553;Маньчжурия;X;X;X;X;X;X
CHI_1082;Внешняя Манчьжурия;X;X;X;X;X;X
CHI_1086;Сахалин;X;X;X;X;X;X
CHI_absolute_monarchy;Империя Цин;X;X;X;X;X;X
CHI_1504;Гуанси;X;X;X;X;X;X
CHI_1529;Хунань;X;X;X;X;X;X
CHI_1493;Гуандун (Г);X;X;X;X;X;X
CHI_1576;Шаньси;X;X;X;X;X;X
CHI_1601;Юннань;X;X;X;X;X;X
CHI_1557;Цинхай;X;X;X;X;X;X
CHI_1490;Ганьсу;X;X;X;X;X;X
CHI_1559;Нинся (Г);X;X;X;X;X;X
CHI_1600;Синьцзян;X;X;X;X;X;X
CHI_ADJ;Китайск.;X;X;X;X;X;X
CHI_conservative;Сторонники императора;X;X;X;X;X;X
CHI_conservative_2;Партия Чжицяна;X;X;X;X;X;X
CHI_liberal;Партия реформаторов;X;X;X;X;X;X
CHI_reactionary;Сторонники Юань Шикая;X;X;X;X;X;X
CHI_anarcho_liberal;Республиканская партия;X;X;X;X;X;X
CHI_conservative_3;Партия Бэйяна;X;X;X;X;X;X
CHI_liberal_2;Гоминьдан Сунь Ятсена;X;X;X;X;X;X
CHI_liberal_3;Сторонники Фэна Юйсяна;X;X;X;X;X;X
CHI_socialist;Социалистическая партия;X;X;X;X;X;X
CHI_communist;Китайская коммунистическая партия;X;X;X;X;X;X
CHI_fascist;Гоминьдан Чан Кайши;X;X;X;X;X;X
CHI_conservative_4;Умеренная демократическая партия;X;X;X;X;X;X
CHI_reactionary_2;Сторонники Юань Шикая;X;X;X;X;X;X
CHI_2608;Монголия;X;X;X;X;X;X
CHI_cut_down_high_corruption_title;Сократить высокий уровень коррупции;X;X;X;X;X;X
CHI_cut_down_high_corruption_desc;Империя страдает от высокого уровня коррупции. Необходимо принять меры для борьбы с коррупцией и восстановить эффективность государственного управления.;X;X;X;X;X;X
CHI_cut_down_medium_corruption_title;Сократить средний уровень коррупции;X;X;X;X;X;X
CHI_cut_down_medium_corruption_desc;Несмотря на достигнутые успехи, коррупция по-прежнему оказывает значительное влияние на управление государством. Необходимо продолжить борьбу с коррупцией.;X;X;X;X;X;X
CHI_cut_down_low_corruption_title;Сократить низкий уровень коррупции;X;X;X;X;X;X
