#CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x
ICL;Исландия;X;X;X;X;X;X
ICL_ADJ;Исландск.;X;X;X;X;X;X
ISR;Израиль;X;X;X;X;X;X
ISR_ADJ;Еврейск.;X;X;X;X;X;X
BYZ;Византия;X;X;X;X;X;X
BYZ_ADJ;Византийск.;X;X;X;X;X;X
BYZ_conservative;Сторонники Глюксбургов;X;X;X;X;X;X
BYZ_reactionary;Сторонники Палеологов;X;X;X;X;X;X
BYZ_liberal;Эллинистическая партия;X;X;X;X;X;X
BYZ_anarcho_liberal;Сторонники принципата;X;X;X;X;X;X
BYZ_socialist;Федерация независимых профсоюзов;X;X;X;X;X;X
BYZ_communist;Коммунистическая партия;X;X;X;X;X;X
BYZ_fascist;Национально-державная партия;X;X;X;X;X;X
ISR_conservative;Херут;X;X;X;X;X;X
ISR_reactionary;Мафдал;X;X;X;X;X;X
ISR_liberal;Кадима;X;X;X;X;X;X
ISR_anarcho_liberal;Моледет;X;X;X;X;X;X
ISR_socialist;Авода;X;X;X;X;X;X
ISR_communist;Мапам;X;X;X;X;X;X
ISR_fascist;Ха-тиква;X;X;X;X;X;X
ICL_conservative;Партия независимости;X;X;X;X;X;X
ICL_reactionary;Традиционалистская партия;X;X;X;X;X;X
ICL_liberal;Прогрессивная партия;X;X;X;X;X;X
ICL_anarcho_liberal;Объединённые правые;X;X;X;X;X;X
ICL_socialist;Объединённые левые;X;X;X;X;X;X
ICL_communist;Марксистская рабочая партия;X;X;X;X;X;X
ICL_fascist;Нордическая партия жизни;X;X;X;X;X;X
BYZ_absolute_monarchy;Византийская Империя;X;X;X;X;X;X
BYZ_proletarian_dictatorship;Содружество Красныx Фем;X;X;X;X;X;X
BAB;Вавилон;X;X;X;X;X;X
BAB_ADJ;Вавилонск.;X;X;X;X;X;X
BAB_conservative;Партия Свода Законов;X;X;X;X;X;X
BAB_liberal;Партия Висячиx Садов;X;X;X;X;X;X
BAB_reactionary;Служители Xаммурапи;X;X;X;X;X;X
BAB_communist;Фракция Зиккурата;X;X;X;X;X;X
BAB_anarcho_liberal;Народнынй фронт Aма-Ги;X;X;X;X;X;X
BAB_socialist;Строители Башни;X;X;X;X;X;X
BAB_fascist;Сторонники Навуходоносора;X;X;X;X;X;X
RUS_absolute_monarchy;Российская Империя;X;X;X;X;X;X
RUS_prussian_constitutionalism;Российская Империя;X;X;X;X;X;X
ENG_absolute_monarchy;Британская Империя;X;X;X;X;X;X
ENG_prussian_constitutionalism;Британская Империя;X;X;X;X;X;X
GER_absolute_monarchy;Германская Империя;X;X;X;X;X;X
GER_prussian_constitutionalism;Германская Империя;X;X;X;X;X;X
TUR_proletarian_dictatorship;Турция;X;X;X;X;X;X
RHO;Южная Родезия;X;X;X;X;X;X
RHO_proletarian_dictatorship;Зимбабве;X;X;X;X;X;X
RHO_absolute_monarchy;Южная Родезия;X;X;X;X;X;X
RHO_hms_government;Южная Родезия;X;X;X;X;X;X
RHO_ADJ;Родезийск.;X;X;X;X;X;X
RHO_conservative;Партия Родезии;X;X;X;X;X;X
RHO_liberal;Объединенная Федеральная Партия;X;X;X;X;X;X
RHO_reactionary;Родезийский фронт;X;X;X;X;X;X
RHO_socialist;Африканский национальный союз;X;X;X;X;X;X
RHO_communist;Союз африканского народа Зимбабве;X;X;X;X;X;X
RHO_anarcho_liberal;Ассоциация ответственного правительства;X;X;X;X;X;X
RHO_fascist;The When-Wes;X;X;X;X;X;X
CNG;Конго;X;X;X;X;X;X
CNG_absolute_monarchy;Свободное государство Конго;X;X;X;X;X;X
CNG_presidential_dictatorship;Заир;X;X;X;X;X;X
CNG_hms_government;Конго;X;X;X;X;X;X
CNG_democracy;Заир;X;X;X;X;X;X
CNG_ADJ;Конголезск.;X;X;X;X;X;X
CNG_liberal;Либеральная партия;X;X;X;X;X;X
CNG_conservative;Консервативная партия;X;X;X;X;X;X
CNG_socialist;Социалистическая партия;X;X;X;X;X;X
CNG_communist;Коммунистическая партия;X;X;X;X;X;X
CNG_reactionary;Национальная партия;X;X;X;X;X;X
CNG_fascist;Националистическая партия;X;X;X;X;X;X
CNG_anarcho_liberal;Либертарианское движение;X;X;X;X;X;X
USA_prussian_constitutionalism;СКСА;X;X;X;X;X;X
ENG_bourgeois_dictatorship;Британская Федерация;X;X;X;X;X;X
MEX_absolute_monarchy;Мексиканская Империя;X;X;X;X;X;X
MEX_prussian_constitutionalism;Мексиканская Империя;X;X;X;X;X;X
MEX_hms_government;Мексиканская Империя;X;X;X;X;X;X
NOR_reactionary;Партия Конге;X;X;X;X;X;X
ATJ_reactionary;Партия государственных основ;X;X;X;X;X;X
ATJ_liberal;Партия свободы;X;X;X;X;X;X
ATJ_anarcho_liberal;Партия радикального обновления;X;X;X;X;X;X
ATJ_socialist;Партия справедливости;X;X;X;X;X;X
ATJ_communist;Партия рабочих и крестьян;X;X;X;X;X;X
ATJ_fascist;Партия нового порядка;X;X;X;X;X;X
CAL_conservative;Республиканская партия;X;X;X;X;X;X
KHI_anarcho_liberal;Радикальные республиканцы;X;X;X;X;X;X
KHI_socialist;Социал-демократический союз;X;X;X;X;X;X
KHI_communist;Рабочая коммунистическая партия;X;X;X;X;X;X
KHI_fascist;Фракция басмачества;X;X;X;X;X;X
MAD_conservative;Партия стабильности;X;X;X;X;X;X
MAD_socialist;Партия справедливости;X;X;X;X;X;X
MAD_communist;Партия возрождения Либерталии;X;X;X;X;X;X
MAD_fascist;Партия нового порядка;X;X;X;X;X;X
TRI_socialist;Левый демократический альянс;X;X;X;X;X;X
TRI_communist;Федерация независимых общин;X;X;X;X;X;X
TRI_fascist;Народный конгресс ;X;X;X;X;X;X
TEX_communist;Коммунистическая партия;X;X;X;X;X;X
BAD_fascist;НСДАП;X;X;X;X;X;X
