#CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x
PROV3247;Западные Гавайи;X;X;X;X;X;X
PROV3248;Запад мыса Магеллана;X;X;X;X;X;X
PROV2049;Лоуренсу-Маркеш;X;X;X;X;X;X
PROV1723;Бальбоа;X;X;X;X;X;X
PROV353;Эзель;X;X;X;X;X;X
PROV2918;Залив Бенин;X;X;X;X;X;X
PROV2921;Побережье Гамбии;X;X;X;X;X;X
PROV2922;Побережье Сенегамбии;X;X;X;X;X;X
PROV3041;Аргентинское поднятие;X;X;X;X;X;X
PROV1;Ситка;X;X;X;X;X;X
PROV2;Якутат;X;X;X;X;X;X
PROV3;Кенаи;X;X;X;X;X;X
PROV4;Датч-Харбор;X;X;X;X;X;X
PROV5;Бетель;X;X;X;X;X;X
PROV6;Уайтхорс;X;X;X;X;X;X
PROV7;Доусон;X;X;X;X;X;X
PROV8;Росс-Ривер;X;X;X;X;X;X
PROV9;Форт Симпсон;X;X;X;X;X;X
PROV10;Инувик;X;X;X;X;X;X
PROV11;Эко-Бей;X;X;X;X;X;X
PROV12;Релианс;X;X;X;X;X;X
PROV13;Ванкувер;X;X;X;X;X;X
PROV14;Остров Ванкувер;X;X;X;X;X;X
PROV15;Принс-Руперт;X;X;X;X;X;X
PROV16;Гленора;X;X;X;X;X;X
PROV17;Атлин;X;X;X;X;X;X
PROV18;Форт Сент-Джон;X;X;X;X;X;X
PROV19;Принс-Джордж;X;X;X;X;X;X
PROV20;Келоуна;X;X;X;X;X;X
PROV21;Вернон;X;X;X;X;X;X
PROV22;Эдмонтон;X;X;X;X;X;X
PROV23;Атабаска-Лэндингз;X;X;X;X;X;X
PROV24;Джаспер;X;X;X;X;X;X
PROV25;Банф;X;X;X;X;X;X
PROV26;Калгари;X;X;X;X;X;X
PROV27;Денвуд;X;X;X;X;X;X
PROV28;Форт-Маклеод;X;X;X;X;X;X
PROV29;Медисин-Хат;X;X;X;X;X;X
PROV30;Риджайна;X;X;X;X;X;X
PROV31;Стэнли;X;X;X;X;X;X
PROV32;Принс-Альберт;X;X;X;X;X;X
PROV33;Асквит;X;X;X;X;X;X
PROV34;Саскатун;X;X;X;X;X;X
PROV35;Мапл-Крик;X;X;X;X;X;X
PROV36;Виннипег;X;X;X;X;X;X
PROV37;Черчилл;X;X;X;X;X;X
PROV38;Индиан-Лейкс;X;X;X;X;X;X
PROV39;Норвей-Хаус;X;X;X;X;X;X
PROV40;Дофин;X;X;X;X;X;X
PROV41;Брэндон;X;X;X;X;X;X
PROV42;Пембина;X;X;X;X;X;X
PROV43;Эскимо-Пойнт;X;X;X;X;X;X
PROV44;Эко-Бей;X;X;X;X;X;X
PROV45;Баффинова земля;X;X;X;X;X;X
PROV46;Торонто;X;X;X;X;X;X
PROV47;Форт Северн;X;X;X;X;X;X
PROV48;Форт-Олбани;X;X;X;X;X;X
PROV49;Драйден;X;X;X;X;X;X
PROV50;Тандер-Бей;X;X;X;X;X;X
PROV51;Су-Сент-Мари;X;X;X;X;X;X
PROV52;Садбери;X;X;X;X;X;X
PROV53;Барри;X;X;X;X;X;X
PROV54;Виндзор;X;X;X;X;X;X
PROV55;Гамильтон;X;X;X;X;X;X
PROV56;Кингстон;X;X;X;X;X;X
PROV57;Оттава;X;X;X;X;X;X
PROV58;Монреаль;X;X;X;X;X;X
PROV59;Нитчикун;X;X;X;X;X;X
PROV60;Форт Руперт;X;X;X;X;X;X
PROV61;Чикутими;X;X;X;X;X;X
PROV62;Септ-Ильс;X;X;X;X;X;X
PROV63;Темискаминг;X;X;X;X;X;X
PROV64;Труа-Ривьер;X;X;X;X;X;X
PROV65;Квебек-Сити;X;X;X;X;X;X
PROV66;Шербрук;X;X;X;X;X;X
PROV67;Римуски;X;X;X;X;X;X
PROV68;Фредериктон;X;X;X;X;X;X
PROV69;Батерст;X;X;X;X;X;X
PROV70;О-в Принца Эдварда;X;X;X;X;X;X
PROV71;Галифакс;X;X;X;X;X;X
PROV72;Труро;X;X;X;X;X;X
PROV73;О-в Кейп-Бретон;X;X;X;X;X;X
PROV74;Сент-Джонс;X;X;X;X;X;X
PROV75;Миллертаун;X;X;X;X;X;X
PROV76;Хопдейл;X;X;X;X;X;X
PROV77;Сен-Пьер и Микелон;X;X;X;X;X;X
PROV78;Сиэтл;X;X;X;X;X;X
PROV79;Спокан;X;X;X;X;X;X
PROV80;Валла-валла;X;X;X;X;X;X
PROV81;Портленд;X;X;X;X;X;X
PROV82;Бейкер-Сити;X;X;X;X;X;X
PROV83;Кламат-Фолс;X;X;X;X;X;X
PROV84;Сан-Франциско;X;X;X;X;X;X
PROV85;Юрика;X;X;X;X;X;X
PROV86;Сакраменто;X;X;X;X;X;X
PROV87;Монтерей;X;X;X;X;X;X
PROV88;Марипоса;X;X;X;X;X;X
PROV89;Лос-Анджелес;X;X;X;X;X;X
PROV90;Сан-Диего;X;X;X;X;X;X
PROV91;Бойсе;X;X;X;X;X;X
PROV92;Кер д'Ален;X;X;X;X;X;X
PROV93;Покателло;X;X;X;X;X;X
PROV94;Карсон-Сити;X;X;X;X;X;X
PROV95;Элко;X;X;X;X;X;X
PROV96;Лас-Вегас;X;X;X;X;X;X
PROV97;Солт-Лейк-Сити;X;X;X;X;X;X
PROV98;Лоа;X;X;X;X;X;X
PROV99;Моаб;X;X;X;X;X;X
PROV100;Финикс;X;X;X;X;X;X
PROV101;Флагстафф;X;X;X;X;X;X
PROV102;Тусон;X;X;X;X;X;X
PROV103;Санта-Фе;X;X;X;X;X;X
PROV104;Альбукерке;X;X;X;X;X;X
PROV105;Лас-Крусес;X;X;X;X;X;X
PROV106;Денвер;X;X;X;X;X;X
PROV107;Гранд-Джанкшен;X;X;X;X;X;X
PROV108;Аламоса;X;X;X;X;X;X
PROV109;Пуэбло;X;X;X;X;X;X
PROV110;Шайенн;X;X;X;X;X;X
PROV111;Коди;X;X;X;X;X;X
PROV112;Каспер;X;X;X;X;X;X
PROV113;Боземан;X;X;X;X;X;X
PROV114;Мизула;X;X;X;X;X;X
PROV115;Грейт-Фолс;X;X;X;X;X;X
PROV116;Биллингс;X;X;X;X;X;X
PROV117;Бисмарк;X;X;X;X;X;X
PROV118;Майнот;X;X;X;X;X;X
PROV119;Дикинсон;X;X;X;X;X;X
PROV120;Су-Фолс;X;X;X;X;X;X
PROV121;Дюпре;X;X;X;X;X;X
PROV122;Рапид-Сити;X;X;X;X;X;X
PROV123;Омаха;X;X;X;X;X;X
PROV124;Элайнс;X;X;X;X;X;X
PROV125;Норт-Платт;X;X;X;X;X;X
PROV126;Топека;X;X;X;X;X;X
PROV127;Гудленд;X;X;X;X;X;X
PROV128;Уичито;X;X;X;X;X;X
PROV129;Оклахома-Сити;X;X;X;X;X;X
PROV130;Талекуа;X;X;X;X;X;X
PROV131;Окмалги;X;X;X;X;X;X
PROV132;Хьюстон;X;X;X;X;X;X
PROV133;Остин;X;X;X;X;X;X
PROV134;Даллас;X;X;X;X;X;X
PROV135;Лаббок;X;X;X;X;X;X
PROV136;Эль-Пасо;X;X;X;X;X;X
PROV137;Сан-Антонио;X;X;X;X;X;X
PROV138;Ларедо;X;X;X;X;X;X
PROV139;Новый Орлеан;X;X;X;X;X;X
PROV140;Батон-Руж;X;X;X;X;X;X
PROV141;Лейк-Чарльз;X;X;X;X;X;X
PROV142;Шривпорт;X;X;X;X;X;X
PROV143;Литл-Рок;X;X;X;X;X;X
PROV144;Хот-Спрингс;X;X;X;X;X;X
PROV145;Фейетвилл;X;X;X;X;X;X
PROV146;Сент-Луис;X;X;X;X;X;X
PROV147;Джоплин;X;X;X;X;X;X
PROV148;Молден;X;X;X;X;X;X
PROV149;Джефферсон-Сити;X;X;X;X;X;X
PROV150;Канзас-Сити;X;X;X;X;X;X
PROV151;Де-Мойн;X;X;X;X;X;X
PROV152;Оскалуса;X;X;X;X;X;X
PROV153;Сидар-Рапидс;X;X;X;X;X;X
PROV154;Су-Сити;X;X;X;X;X;X
PROV155;Миннеаполис;X;X;X;X;X;X
PROV156;Грэнит-Фоллз;X;X;X;X;X;X
PROV157;Мурхед;X;X;X;X;X;X
PROV158;Дулут;X;X;X;X;X;X
PROV159;Милуоки;X;X;X;X;X;X
PROV160;О-Клэр;X;X;X;X;X;X
PROV161;Грин-Бей;X;X;X;X;X;X
PROV162;Мэдисон;X;X;X;X;X;X
PROV163;Чикаго;X;X;X;X;X;X
PROV164;Рокфорд;X;X;X;X;X;X
PROV165;Шампэйн;X;X;X;X;X;X
PROV166;Пеория;X;X;X;X;X;X
PROV167;Спрингфилд;X;X;X;X;X;X
PROV168;Карбондейл;X;X;X;X;X;X
PROV169;Индианаполис;X;X;X;X;X;X
PROV170;Эвансвилл;X;X;X;X;X;X
PROV171;Саут-Бенд;X;X;X;X;X;X
PROV172;Форт-Уэйн;X;X;X;X;X;X
PROV173;Детройт;X;X;X;X;X;X
PROV174;Гранд-Рапидс;X;X;X;X;X;X
PROV175;Сагино;X;X;X;X;X;X
PROV176;Траверс-Сити;X;X;X;X;X;X
PROV177;Маркетт;X;X;X;X;X;X
PROV178;Кливленд;X;X;X;X;X;X
PROV179;Коламбус;X;X;X;X;X;X
PROV180;Сандаски;X;X;X;X;X;X
PROV181;Дейтон;X;X;X;X;X;X
PROV182;Цинцинатти;X;X;X;X;X;X
PROV183;Мариетта;X;X;X;X;X;X
PROV184;Луисвиль;X;X;X;X;X;X
PROV185;Лексингтон;X;X;X;X;X;X
PROV186;Боулинг-Грин;X;X;X;X;X;X
PROV187;Падьюка;X;X;X;X;X;X
PROV188;Нэшвилл;X;X;X;X;X;X
PROV189;Мемфис;X;X;X;X;X;X
PROV190;Ноксвилл;X;X;X;X;X;X
PROV191;Чаттануга;X;X;X;X;X;X
PROV192;Джексон;X;X;X;X;X;X
PROV193;Виксбург;X;X;X;X;X;X
PROV194;Билокси;X;X;X;X;X;X
PROV195;Монтгомери;X;X;X;X;X;X
PROV196;Тускалуса;X;X;X;X;X;X
PROV197;Мобил;X;X;X;X;X;X
PROV198;Таллахасси;X;X;X;X;X;X
PROV199;Сент-Огастин;X;X;X;X;X;X
PROV200;Тампа;X;X;X;X;X;X
PROV201;Атланта;X;X;X;X;X;X
PROV202;Валдоста;X;X;X;X;X;X
PROV203;Бермуды;X;X;X;X;X;X
PROV204;Саванна;X;X;X;X;X;X
PROV205;Чарлстон;X;X;X;X;X;X
PROV206;Колумбия;X;X;X;X;X;X
PROV207;Гринвилл;X;X;X;X;X;X
PROV208;Роли;X;X;X;X;X;X
PROV209;Шарлотт;X;X;X;X;X;X
PROV210;Уилмингтон;X;X;X;X;X;X
PROV211;Ричмонд;X;X;X;X;X;X
PROV212;Манассас;X;X;X;X;X;X
PROV213;Фредериксберг;X;X;X;X;X;X
PROV214;Норфолк;X;X;X;X;X;X
PROV215;Стаунтон;X;X;X;X;X;X
PROV216;Роанок;X;X;X;X;X;X
PROV217;Уилинг;X;X;X;X;X;X
PROV218;Хантингтон;X;X;X;X;X;X
PROV219;Балтимор;X;X;X;X;X;X
PROV220;Вашингтон;X;X;X;X;X;X
PROV221;Хейгерстаун;X;X;X;X;X;X
PROV222;Дувр;X;X;X;X;X;X
PROV223;Филадельфия;X;X;X;X;X;X
PROV224;Скрантон;X;X;X;X;X;X
PROV225;Уильямспорт;X;X;X;X;X;X
PROV226;Гаррисберг;X;X;X;X;X;X
PROV227;Питтсбург;X;X;X;X;X;X
PROV228;Эри;X;X;X;X;X;X
PROV229;Ньюарк;X;X;X;X;X;X
PROV230;Трентон;X;X;X;X;X;X
PROV231;Атлантик-Сити;X;X;X;X;X;X
PROV232;Нью-Йорк;X;X;X;X;X;X
PROV233;Лонг-Айленд;X;X;X;X;X;X
PROV234;Олбани;X;X;X;X;X;X
PROV235;Бингемтон;X;X;X;X;X;X
PROV236;Баффало;X;X;X;X;X;X
PROV237;Рочестер;X;X;X;X;X;X
PROV238;Сиракузы;X;X;X;X;X;X
PROV239;Уотертаун;X;X;X;X;X;X
PROV240;Платтсберг;X;X;X;X;X;X
PROV241;Хартфорд;X;X;X;X;X;X
PROV242;Провиденс;X;X;X;X;X;X
PROV243;Бостон;X;X;X;X;X;X
PROV244;Нью-Бедфорд;X;X;X;X;X;X
PROV245;Питтсфилд;X;X;X;X;X;X
PROV246;Берлингтон;X;X;X;X;X;X
PROV247;Конкорд;X;X;X;X;X;X
PROV248;Льюистон;X;X;X;X;X;X
PROV249;Бангор;X;X;X;X;X;X
PROV250;Карибу;X;X;X;X;X;X
PROV251;Годхоб;X;X;X;X;X;X
PROV252;Исландия;X;X;X;X;X;X
PROV253;Фарерские о-ва;X;X;X;X;X;X
PROV254;Белфаст;X;X;X;X;X;X
PROV255;Лондондерри;X;X;X;X;X;X
PROV256;Арма;X;X;X;X;X;X
PROV257;Донегол;X;X;X;X;X;X
PROV258;Голуэй;X;X;X;X;X;X
